99.184,93.568,93.088,85.792,86.352,95.776,84.96,81.44,84.16,86.656,83.68,82.496,79.872,78.112,78.016,84.512,88.864,75.28,80.704,84.32,77.792,87.76,64.928,68.064,64.608,72.096,65.04,64.96,64.064,76.256,63.792,63.04,67.328,70.8,61.44,63.072,69.808,93.472,123.456,115.728,119.168,137.888,123.216,127.168,136.704,131.312,127.616,131.52,129.552,122.352,129.584,116.256,133.744,124.944,132.96,136.944,109.84,104.032,94.768,92.256,97.28,100.544,100.608,104.88,101.392,106.352,139.664,132.368,140.896,129.024,129.184,140.72,141.008,137.888,150.848,184.528,175.072,174.832,165.472,184.336,166.672,184.912,187.584,159.648,182.176,160.416,154.096,155.312,139.216,146.144,132.272,119.488,113.824,113.008,108.304,105.744
105.936,106.576,111.904,94.368,90.032,92.368,83.808,85.824,83.84,75.456,75.76,72.896,79.312,74.352,80.464,90.176,76.272,73.76,71.136,74.928,81.008,53.872,60.448,62.032,61.84,82.96,75.024,71.472,76.848,55.648,57.456,53.536,49.008,56.576,55.376,59.616,70.704,89.456,107.632,127.808,107.808,113.216,123.184,159.408,140.688,141.632,138.288,143.952,146.256,148.704,139.488,145.616,135.296,142.432,147.184,127.936,112.208,118.176,122.272,114.448,113.12,116.832,111.376,112.608,106.624,146.288,165.328,157.024,147.072,138.24,135.056,152.128,164.848,167.696,163.776,167.488,190.032,198.816,199.28,211.248,180.576,194.224,162.8,186.224,189.984,177.648,172.224,159.92,150.784,145.12,156.288,152.112,135.808,122.8,120.064,107.28
111.808,101.04,97.872,104.288,98.64,92.576,101.92,99.52,98.144,93.104,98.288,93.84,87.056,88.64,95.456,87.744,86.8,88.544,75.888,86.24,86.208,69.712,77.152,75.168,79.056,76.64,71.28,70.064,61.024,65.472,72.24,70.704,69.456,66.88,77.648,63.824,99.6,99.616,117.232,130.016,130.656,145.568,143.552,131.36,141.984,156.464,141.312,138.784,151.824,148.176,152.784,138.4,154.336,130.048,135.856,107.952,103.152,116.688,108.4,102.432,114.544,108.88,110.64,123.168,113.456,120.768,148.176,186.704,147.888,152.784,151.104,161.456,178.032,177.312,186.752,196.56,202.416,228.16,202.784,215.072,230.08,214.24,220.624,224.544,223.984,191.104,171.36,178.448,168.16,182.864,162.56,153.856,140.896,133.568,126.608,132.496
109.504,116.416,106.144,123.664,111.52,104.72,102.688,108.624,97.104,96.592,98.608,103.328,92.464,88.96,91.136,106.08,89.632,85.568,89.232,93.536,86.784,72.4,78.368,73.008,77.648,74.784,85.312,78.016,89.68,79.072,78.704,87.984,93.76,82.352,87.696,80.768,94.368,107.424,152.752,146.512,150.8,155.216,149.728,166.672,180.192,170.352,183.216,168.592,191.328,171.968,185.376,179.312,175.552,164.672,168.256,166.704,157.392,151.44,163.216,145.92,132.352,144.096,143.04,138.096,137.6,140.432,164.112,163.552,162.88,163.2,174.08,171.248,174.864,177.056,179.424,197.296,222.208,216.672,221.184,241.44,210.992,223.2,226.4,200.256,213.28,192.688,180.448,169.296,159.36,152.992,147.04,142.592,129.984,134.928,116.688,114
109.68,100.592,103.824,100.176,99.92,98.72,94.048,98.544,87.904,89.008,90.288,86.016,85.168,79.6,82.32,86.208,84.672,85.36,90.624,79.936,80.256,63.2,78.08,65.072,72.256,75.024,70.384,78.512,67.616,67.248,71.776,78.304,71.184,71.552,77.344,70.352,74.128,86.448,102.544,136.4,137.216,139.008,144.096,164.848,160.656,169.84,145.568,165.632,163.648,162.48,159.2,155.408,152.96,145.84,140.832,142.08,150.496,148.288,136.864,137.504,130.672,132.416,142.096,143.328,131.008,131.104,157.456,168.88,168.928,164.992,174.688,180.064,179.344,188.896,175.824,191.12,204.864,210.928,202.272,197.296,202.768,206.448,188.704,176.208,181.344,182.256,173.648,162.992,151.296,144.224,136.672,123.52,123.616,126.56,124.576,105.312
106.816,112.56,99.904,112.592,102.528,98.24,100.608,100.736,93.696,97.616,91.856,90.576,82.24,84.352,91.072,91.52,81.824,96.192,79.84,79.536,83.008,74.832,70.112,72.368,84.192,78.256,81.424,78.528,75.584,75.936,82,83.568,69.648,76.096,77.28,86.64,87.696,110.4,127.008,135.952,147.584,171.712,148.304,147.168,157.36,161.936,160.8,158.064,159.888,159.872,163.104,160.096,158.464,170.368,180.176,174.672,153.888,135.52,123.968,136.544,146.448,133.296,140.368,137.92,126.208,158.32,162.432,169.968,182.544,180.912,183.456,185.088,191.056,192.624,195.392,172.176,201.824,211.008,213.072,235.424,210.192,218.08,215.744,226.496,216.048,210.992,183.632,190,173.888,164.416,157.616,148.352,142.624,144.576,134.736,128.832
119.36,102.864,111.44,106.096,109.408,104.656,108.24,99.456,105.184,99.248,98.912,100.16,101.712,91.856,103.2,99.488,92.736,93.712,86.016,105.744,93.44,70.96,74.08,83.888,73.232,73.072,78.432,80.368,72.624,81.264,86.624,80.752,81.68,86,89.728,99.392,97.248,121.456,148.256,199.728,185.792,209.616,187.584,197.904,207.44,197.168,213.136,217.472,211.344,199.024,198.928,198.752,222.928,223.184,217.808,214.576,202.432,172.192,176.592,154.848,162.096,173.28,165.504,157.296,158.736,177.072,202.128,195.792,188.672,182.912,187.536,188.32,194.08,186.384,188.368,212,207.456,212,220.896,200.976,206.016,190.32,191.2,209.104,217.84,197.92,194.112,187.536,180.864,146.112,150.176,133.2,130.992,123.392,116,104.736
111.136,112.32,94.256,106.48,99.328,98.864,96.064,95.44,86.656,94.544,90.384,75.936,77.888,80.496,81.552,88.736,92.864,82.272,78.096,76.768,84.88,70.192,80.656,66.272,72.928,62.24,62.8,75.744,76.928,55.44,64.08,62.528,67.376,60.8,71.104,76.656,84.88,96.944,122.576,138.56,132.608,138.288,144.992,155.712,145.248,163.008,141.488,152.128,137.504,149.808,158.88,146.592,158.752,153.808,140.784,159.904,131.728,167.728,146.64,154.256,152.992,129.6,138.368,139.728,145.072,129.04,157.728,155.44,145.232,156.192,163.024,150.864,163.696,163.456,150.544,168.608,192.208,177.712,175.616,174.32,194,178.96,164.176,199.712,163.824,158.672,161.616,148.144,146.736,138.176,126.352,128.496,117.28,112.144,116.144,112.096
99.216,104.4,92.96,99.296,101.456,93.856,99.328,85.184,81.648,92.496,92.592,82.32,84.976,77.456,75.584,74.16,83.968,73.936,75.872,79.296,82.848,63.392,62.992,68.496,66.8,75.792,77.904,69.696,60.048,61.552,64.336,73.12,60.4,59.808,60.528,67.44,72,76.144,88.992,117.744,113.408,132.064,119.584,128.24,162.928,148.816,147.68,145.648,164.496,157.712,139.424,146.96,145.632,141.568,123.6,133.648,142.24,114.096,105.184,102.528,96.736,110.08,118.864,105.328,119.552,126.48,145.024,134.864,146.768,159.008,139.952,146.656,158.032,160.496,143.056,145.712,179.136,189.424,187.376,189.632,188.64,202.016,205.056,201.168,183.472,169.456,165.04,145.952,152.528,134.832,121.008,120.48,107.744,113.488,103.104,108.768
104.512,88.352,91.2,87.168,89.984,79.856,76.528,83.6,82.608,79.664,82.16,89.968,75.616,87.632,75.424,82.752,69.856,78.48,73.584,80.896,76.352,62.08,60.512,59.744,62.272,78.944,68.192,60.08,60.288,57.248,73.696,63.568,55.984,60.912,57.648,54.224,75.776,68.768,92.064,123.504,146.992,152.24,148.56,128.88,161.168,137.808,137.184,132.352,142.384,150.672,151.088,149.84,152.064,145.264,154.352,143.84,119.216,101.248,110.928,115.744,109.904,108.512,114.976,114.768,114,116.4,121.456,135.392,149.024,145.84,146.128,139.728,150.528,156.544,170.48,156.672,174.48,181.216,185.76,180.128,178.944,188.608,202.784,176.608,167.152,179.104,154.048,147.664,137.712,121.168,123.008,106.624,110.544,104.896,110.912,96.64
92.304,93.152,92.016,85.312,87.36,89.408,92.144,88.128,84.432,85.36,78.96,81.216,78.176,78.976,78.944,80.688,80.544,73.024,73.84,75.984,79.424,56.432,68.112,66.384,62.432,72.416,65.92,60.784,57.376,64.64,68.864,55.744,67.232,60.656,53.904,68.896,70.608,82.448,90.688,106.672,132.944,123.152,134.416,140.992,150.096,153.744,154.608,148.032,163.712,147.28,168.32,152.768,140.56,165.76,136.016,144.816,132.976,116.272,128.64,128.576,120.48,122.896,128.448,118.432,115.28,133.264,173.92,142.368,162.288,159.472,152.592,140.288,156.976,139.696,156.528,155.472,188.112,195.6,182.272,181.632,198.128,189.264,177.872,179.248,183.008,183.088,173.648,149.696,130.784,138.208,128.176,118.544,114.24,112.496,111.84,98.896
98.08,95.184,96.576,91.344,86,82.512,88.272,89.568,93.44,89.04,78.896,89.168,74.832,80.992,77.616,81.648,78.464,74.336,72.304,83.328,82.432,61.568,64.4,60.448,68.448,70.928,70.128,69.488,68.64,71.776,72.416,68.992,68.496,65.456,66.656,71.648,85.104,88.08,98.336,126.192,124.112,140.208,143.28,144.864,153.536,174.304,151.856,160.528,160.672,157.712,174.576,179.2,195.936,177.12,166.32,177.424,151.712,128.976,108.928,117.52,123.2,127.664,124.496,122.896,126.464,142.16,172.128,174.128,179.696,170.8,175.376,172.432,162.768,168.192,161.76,162.592,199.856,194.176,203.392,212.064,199.584,190.304,190.912,188.832,190.848,178.432,184.016,167.104,162.816,150.336,138.48,146.432,129.136,125.984,113.312,115.536
107.088,106.656,106.608,100.56,96.208,87.696,83.072,91.92,81.728,88.432,87.056,78.384,86.496,83.008,81.664,82.608,86.656,92.192,89.44,80.608,87.536,67.52,67.76,76.416,65.76,70.784,71.216,73.28,76.208,77.552,79.984,68.304,74.96,68.48,82.608,66.736,87.392,108.992,142.784,147.232,137.712,168.048,137.728,163.2,160,159.392,150.064,147.712,156.24,160.032,166.88,173.088,159.024,153.856,148.864,140.016,139.36,118.256,111.696,123.264,117.968,130.88,120.112,102.256,116.832,134.08,167.792,150.544,145.088,159.104,142.528,154.208,157.488,172.096,165.536,168.368,182.272,189.808,183.952,192.864,184.384,205.104,174.272,157.552,178.16,164.144,163.472,137.584,145.776,153.136,135.28,136.288,120.736,109.856,116.048,110.384
98.144,95.344,91.744,90.592,92.096,91.68,91.088,87.952,84.352,82.816,88.928,89.376,87.36,94.928,80.208,84.4,85.168,84.256,87.6,81.424,79.952,78.912,57.008,64.24,67.152,65.296,62.368,72.656,69.664,70.928,70.864,62.64,70.448,63.664,64.24,58.128,77.104,85.648,138.48,133.6,137.2,142.176,143.504,145.232,139.568,144.208,145.808,146.128,145.552,135.568,151.872,158.4,158.464,148.064,144.064,142.208,128.368,126.016,120.816,122.64,125.472,124.288,122,115.36,107.968,148.8,166.656,145.44,148.512,162.752,159.648,154.4,143.888,145.408,165.152,180.304,189.872,202.896,180.448,180.032,194.704,178.448,188.992,199.488,189.136,180.656,163.728,123.344,131.872,133.264,123.088,115.744,118.8,115.856,113.2,105.024
102.64,104.976,97.472,94.96,87.664,91.776,82.096,95.072,92.944,95.616,98.096,99.568,89.056,81.344,79.664,89.12,80.24,85.008,78.448,85.072,78.512,60.224,55.088,82.944,68.192,67.792,61.936,69.472,65.664,75.008,71.616,74.912,74.768,79.648,85.04,82.064,90.912,114.368,123.856,153.088,165.328,182.08,159.456,168.336,176.416,171.328,168.096,187.664,164.224,176.064,174.208,182.976,171.84,198.976,192.448,191.696,152.176,131.168,132.912,122.784,152.32,136.16,131.952,136.56,141.76,131.2,138.704,179.504,173.664,172.816,147.936,161.824,158.816,179.6,161.648,194.624,210.864,202.704,197.28,189.6,219.824,185.728,184.56,203.488,186.864,177.584,164.864,146.192,155.952,144.816,164.288,158.496,117.52,127.328,122.56,112.64
104.432,105.024,115.344,117.008,104.848,103.552,102.32,99.408,104,86.24,90.864,82.896,85.984,84.336,85.232,84.896,84.656,80.864,82.416,81.04,84.144,74.624,62.064,58.608,66.56,86.432,76.448,71.472,76.816,77.632,73.776,77.648,79.6,82.448,90.512,81.76,93.008,128.896,149.232,160.704,147.296,167.36,157.824,177.472,196.224,186.864,200.352,193.12,194.512,187.728,189.392,181.776,199.776,180,185.664,185.664,156.56,151.36,150.432,150.656,155.648,144.624,140.816,141.312,150.688,134.624,172.656,187.28,171.744,194.08,177.728,177.264,201.52,210.336,209.712,218.448,219.776,214.608,237.872,213.008,223.632,247.072,221.568,242.784,238.384,218.048,187.568,184.976,175.872,179.68,151.904,157.664,144.528,145.104,135.872,138.576
123.808,121.552,119.872,102.336,119.84,126.672,113.2,117.024,117.776,110.736,107.056,102.432,100.24,105.712,104.944,110.4,93.52,105.12,96.416,100.128,96.88,101.456,88.144,80.912,84.128,90.224,85.424,82.624,84.656,94,91.392,96.016,90.128,79.904,95.936,83.2,85.824,118.416,140.592,162,173.376,166.48,174.112,180.384,188.752,198.848,207.504,201.424,193.472,204.592,208.464,200.512,208.112,197.632,200.096,188.608,176.576,168.352,166.512,154.16,154.128,159.136,150.816,151.168,164.864,165.504,195.12,182.272,188.56,179.44,170.64,192.768,190.704,193.072,206.752,238.112,239.296,226.032,216.368,231.152,219.76,228.208,232.256,210.288,213.44,191.488,187.904,174.576,159.088,171.408,156,158.032,144.8,143.808,130.912,110.272
120.848,112.912,103.792,113.968,104,111.952,106.08,96.464,99.728,102.816,103.84,95.664,94.736,90.064,96.864,94.656,83.728,90.56,86.512,88.32,80.128,90.496,58.928,71.008,75.424,74.896,76.128,64.992,62.816,69.264,68.848,71.168,55.808,65.776,70.512,67.824,67.968,76.032,88.544,119.552,108.848,123.456,101.296,117.6,114.112,115.056,113.024,100.144,99.168,104.176,105.392,117.68,114.496,108.608,98.128,88.064,92.56,80.304,73.536,76.72,64.736,72.48,77.904,71.84,86.24,99.504,123.76,114.704,122.272,127.984,117.568,115.504,123.056,124.384,124.176,174.784,167.36,149.936,160.32,175.68,153.264,159.312,172.784,150.08,154.896,134.592,130.736,124.752,109.504,106.704,111.792,102.096,95.04,93.872,84.368,95.36
83.552,78.56,84.864,80.8,77.36,87.152,77.632,72.32,70.544,70.368,66.096,60.384,68.08,62.608,67.168,64.928,61.216,61.52,71.056,66.368,72.432,64.592,48.064,50.88,51.92,57.712,64.176,69.44,50.672,57.312,57.792,48.48,55.008,57.76,51.888,48.976,71.568,64.176,79.28,91.408,86.656,96.672,97.936,101.552,107.392,96.08,85.632,108.048,93.312,90.656,100.144,88.32,101.36,94.464,79.44,77.632,76.048,64.736,75.2,68.416,69.92,65.68,68.528,71.696,71.456,90.4,122.16,102.272,113.968,105.552,103.376,101.552,104.08,123.568,106.48,144.032,137.856,152.512,133.568,139.76,134.688,142.4,151.216,130.224,113.184,129.296,120.144,118.336,113.568,104.736,90.4,89.152,86.256,92.768,87.728,82.208
78.176,78.528,74.224,73.248,70.448,66,65.792,64.512,68.144,64.384,64.32,62.4,62.896,64.56,63.584,63.04,63.568,59.216,64.832,63.12,68.96,60.464,54.672,48.144,53.68,56.576,51.216,54.56,51.152,56.32,48.112,53.76,52.416,51.392,43.184,49.008,52.112,60.784,89.216,96.8,104.304,98.288,113.12,109.072,120.144,122.832,122.464,106.944,104.384,112.88,134.08,130.96,123.808,115.152,99.344,110.704,75.376,71.152,69.248,66.816,73.392,68.656,71.408,75.408,76.464,81.888,117.76,109.92,112.08,117.952,114.192,113.472,103.68,106.768,102.384,140.88,142.096,141.952,137.968,152.992,143.296,137.136,150.672,144.624,133.904,141.92,113.936,110.208,106.816,102.608,101.248,98.784,96.592,82.112,85.328,80.8
67.44,77.808,76.608,64.848,76.064,65.28,69.344,67.584,68.128,64.912,67.088,68.24,64.016,64.032,60.704,58.864,59.264,59.056,56.96,63.872,64.928,56.352,43.12,46.72,48.16,55.328,53.824,54.384,53.12,48.784,43.248,42.416,51.952,56.272,63.664,52.832,59.84,71.584,95.152,107.664,137.424,122.32,116.592,120.912,115.04,117.632,114.816,122.176,108.8,115.952,115.504,120.528,124.864,136.32,140.912,115.424,111.36,83.632,84.416,73.488,79.808,69.104,75.36,78.368,76.72,109.152,108.08,113.232,118.608,108.88,121.392,109.44,115.536,127.44,134.656,142.496,146.928,147.792,156.816,142.368,142.544,137.168,140.688,135.248,130.752,135.168,116.496,99.296,99.952,89.824,95.136,91.984,90.608,85.536,88.576,92.992
74.992,74.016,71.92,65.792,72.176,69.296,71.168,66.192,73.008,62.24,68.688,61.456,68.448,64.272,61.536,60.96,63.056,57.328,61.616,58.848,57.584,61.552,40.88,45.84,49.2,51.584,46.992,61.648,47.856,42.192,45.2,44.736,42.384,41.936,42.56,35.184,51.696,62.896,74.32,86.096,82.384,108.56,90.288,88.72,99.12,103.136,85.024,86.16,87.584,73.2,80.304,104.576,81.728,79.136,88.096,92.432,71.008,56.384,51.584,55.648,58.896,55.904,59.472,60.064,58.464,66.704,76.224,83.792,86.416,94.128,109.568,80.256,91.504,100.24,123.424,120.496,126.576,138.736,128.176,124.48,123.712,138.72,116.816,115.072,122.976,106.256,96.256,90.496,91.856,85.296,79.888,74.336,73.088,81.472,68.512,71.872
67.12,65.008,54.56,64.704,54.816,58.704,63.376,59.488,55.232,55.76,56.768,48.896,53.488,48.64,48.848,48.864,53.44,49.376,49.6,49.008,52.64,56.848,53.744,36.496,48.496,57.296,50.24,54,54.432,59.712,54.816,43.136,46.944,41.36,44.304,40.464,41.552,45.632,61.92,99.488,82.608,85.936,77.536,83.376,78.8,86.256,76.368,78.8,71.376,78.88,68.144,76.688,62.672,59.072,79.2,63.28,58.864,59.36,51.856,52.976,55.616,54.912,52.112,63.312,72.848,67.824,70.336,87.344,76.64,80.736,78.848,77.856,76.4,88.592,122.768,128.56,109.456,134.96,126.016,136.96,130.256,128.064,114.384,109.952,108.592,124.784,99.152,112.832,92.8,86.208,81.088,79.12,69.36,76.032,67.664,63.728
71.216,66.08,60.128,59.008,59.2,60.608,53.472,55.136,56.72,56.608,53.36,55.504,52.672,57.68,50.96,52.16,50.8,51.648,49.424,48.736,57.52,54.048,51.264,50.064,52.048,52.752,45.136,43.904,52.272,52.448,51.36,49.424,46.48,42.272,40.832,41.344,46.336,54.272,60.528,62.416,77.424,74.368,70.544,79.584,98.352,77.888,83.008,83.68,69.04,71.056,72.448,85.696,68.528,69.232,93.472,65.568,62.464,53.584,52.272,68.384,56.08,51.056,53.52,59.392,55.952,73.792,94.288,98.176,96.304,103.296,85.44,99.952,92.08,97.648,120.56,127.76,126.784,130.416,134.048,140.88,122.32,124.624,118.832,117.232,123.712,104.528,107.488,92.288,89.12,86.304,88.64,75.664,76.24,68.864,71.008,64.64
59.44,60.864,60.144,58.048,55.152,58.256,53.904,54.928,58.176,53.52,54.256,54.48,59.376,53.392,54.672,54.336,52.288,52.608,51.648,49.872,54.944,53.616,63.024,40.832,46.64,53.712,47.488,55.76,61.424,50.848,53.744,48.56,45.376,42.048,43.2,39.488,49.424,49.632,55.68,79.376,81.52,81.424,77.168,89.36,78.768,76.848,70.752,68.384,75.488,68.048,78.784,67.968,67.552,69.552,60.832,76.016,57.584,54.672,61.856,48.096,50.608,56.08,58.8,59.296,62.352,60.144,75.088,85.568,80.96,74.016,70.88,89.184,93.904,93.984,121.2,116.704,121.664,111.68,130.608,120.256,122.528,147.728,120.896,118.752,107.744,109.76,101.328,96.896,94.384,81.856,79.888,80.032,77.856,72.624,67.264,63.392
66.384,65.024,60.464,52.944,52.848,53.984,52.544,50.736,54,51.12,50.8,49.632,49.44,52.32,48.976,48.304,50.816,52.544,52.528,47.856,55.632,51.968,35.728,47.504,45.984,55.088,47.536,42.24,52.992,54.304,39.584,38.208,38.544,47.536,41.84,46.032,58,65.104,61.12,75.184,83.424,101.488,91.328,107.92,90.464,108.032,100.688,100.016,98.24,83.152,89.584,90.864,93.872,101.728,113.104,75.392,70.192,62.432,64.304,67.872,57.808,63.072,68.624,73.376,67.12,78.736,110.272,107.6,108.96,103.04,111.632,98.336,109.264,112.352,119.552,135.84,142.176,142.544,146.016,130.64,131.248,145.232,135.488,149.008,124.736,132.096,109.968,101.888,115.152,102.688,89.664,82.912,81.872,78.736,72.912,70.432
